human_time,timestamp,x,y,z,,,x2-x1,y2-y1,,거리,,,,,,,,,,,,,,
2026-03-26 20:09:27.534,1774523367.53488,-100.676320297905,-20.1720157894306,0,,,-0.0878941202536225,0.256959459278733,,0.271576030032065,,,,,,,,,,,,,,
2026-03-26 20:09:27.784,1774523367.78496,-100.764214418159,-19.9150563301519,0,,,-0.0585060541052371,0.23846672475338,,0.245538871019578,,,,,,,,,,,,,,
2026-03-26 20:09:28.034,1774523368.03492,-100.822720472264,-19.6765896053985,0,,,-0.0673314786981791,0.237298503983766,,0.246665984717424,,,,,,,,,,,,,,
2026-03-26 20:09:28.284,1774523368.285,-100.890051950963,-19.4392911014147,0,,,-0.0761569057940505,0.236130278557539,,0.248107603172061,,,,,,,,,,,,,,
2026-03-26 20:09:28.534,1774523368.53495,-100.966208856757,-19.2031608228572,0,,,-0.0629637864767574,0.2043024036102,,0.213784729408804,,,,,,,,,,,,,,
2026-03-26 20:09:28.784,1774523368.78491,-101.029172643233,-18.998858419247,0,,,-0.0644196874345653,0.215301100630313,,0.224731973830586,,,,,,,,,,,,,,
2026-03-26 20:09:29.034,1774523369.03491,-101.093592330668,-18.7835573186167,0,,,-0.0364875130471773,0.207807070109993,,0.210986058771824,,,,,,,,,,,,,,
2026-03-26 20:09:29.284,1774523369.28492,-101.130079843715,-18.5757502485067,0,,,-0.0467688394128345,0.217637547291815,,0.222605988983272,,,,,,,,,,,,,,
2026-03-26 20:09:29.534,1774523369.53493,-101.176848683128,-18.3581127012149,0,,,-0.0246602605329826,0.254138315096498,,0.255331963627042,,,,,,,,,,,,,,
2026-03-26 20:09:29.784,1774523369.78496,-101.201508943661,-18.1039743861184,0,,,-0.00409761001355946,0.234477359801531,,0.234513160968249,,,,,,,,,,,,,,
2026-03-26 20:09:30.034,1774523370.03496,-101.205606553674,-17.8694970263168,0,,,-0.0158348334371112,0.255306536797434,,0.255797126022715,,,,,,,,,,,,,,
2026-03-26 20:09:30.285,1774523370.28505,-101.221441387112,-17.6141904895194,0,,,-0.0143789342837408,0.244307837449014,,0.244730613512389,,,,,,,,,,,,,,
2026-03-26 20:09:30.534,1774523370.53498,-101.235820321395,-17.3698826520704,0,,,-0.039399312750902,0.229804467409849,,0.233157455567622,,,,,,,,,,,,,,
2026-03-26 20:09:30.785,1774523370.78503,-101.275219634146,-17.1400781846605,0,,,-0.0334856859990396,0.252970092464238,,0.255176720819497,,,,,,,,,,,,,,
2026-03-26 20:09:31.034,1774523371.03496,-101.308705320145,-16.8871080921963,0,,,-0.0129230321617797,0.23330913670361,,0.233666767062923,,,,,,,,,,,,,,
2026-03-26 20:09:31.285,1774523371.28504,-101.321628352307,-16.6537989554927,0,,,-0.0143789307330735,0.244307836517692,,0.244730612374058,,,,,,,,,,,,,,
2026-03-26 20:09:31.535,1774523371.53505,-101.33600728304,-16.409491118975,0,,,-0.0129230307647958,0.233309139497578,,0.233666769775354,,,,,,,,,,,,,,
2026-03-26 20:09:31.784,1774523371.78495,-101.348930313805,-16.1761819794774,0,,,0.00472782534779981,0.235645583830774,,0.235693006921006,,,,,,,,,,,,,,
2026-03-26 20:09:32.034,1774523372.03489,-101.344202488457,-15.9405363956466,0,,,0.0164650549995713,0.214816405903548,,0.215446481246403,,,,,,,,,,,,,,
2026-03-26 20:09:32.284,1774523372.28487,-101.327737433458,-15.7257199897431,0,,,-0.0143789262510836,0.244307838380337,,0.244730613970151,,,,,,,,,,,,,,
2026-03-26 20:09:32.534,1774523372.53491,-101.342116359709,-15.4814121513627,0,,,-0.0261161518283188,0.265137013047934,,0.266420136390439,,,,,,,,,,,,,,
2026-03-26 20:09:32.784,1774523372.78494,-101.368232511537,-15.2162751383148,0,,,0.0135532616986893,0.236813806928694,,0.237201328104912,,,,,,,,,,,,,,
2026-03-26 20:09:33.034,1774523373.03499,-101.354679249838,-14.9794613313861,0,,,-0.00264169572619721,0.223478660453111,,0.223494273381281,,,,,,,,,,,,,,
2026-03-26 20:09:33.284,1774523373.28495,-101.357320945564,-14.755982670933,0,,,0.00472783669829369,0.235645583830774,,0.235693007148689,,,,,,,,,,,,,,
2026-03-26 20:09:33.534,1774523373.53496,-101.352593108866,-14.5203370871022,0,,,0.0223786971182562,0.237982031423599,,0.239031908675836,,,,,,,,,,,,,,
2026-03-26 20:09:33.785,1774523373.78502,-101.330214411748,-14.2823550556786,0,,,0.0180110042565502,0.270978129003197,,0.271576034790264,,,,,,,,,,,,,,
2026-03-26 20:09:34.034,1774523374.03499,-101.312203407491,-14.0113769266754,0,,,0.0223787029390223,0.237982030492276,,0.239031908293557,,,,,,,,,,,,,,
2026-03-26 20:09:34.284,1774523374.28489,-101.289824704552,-13.7733948961832,0,,,0.0562245299806818,0.253653621301055,,0.259810233383305,,,,,,,,,,,,,,
