human_time,timestamp,x,y,z,qx,qy,qz,qw
2026-02-18 21:22:08.177,1771417328.177477,-8.048344439774542,-0.5699378011116821,0.0,0.0,0.0,0.9986882652449239,0.051203016142454164
2026-02-18 21:22:08.187,1771417328.187479,-8.08287387511062,-0.5579231966437229,0.0,0.0,0.0,0.9987281719781074,0.050418632441469165
2026-02-18 21:22:08.197,1771417328.197497,-8.118132428589448,-0.5456460344508184,0.0,0.0,0.0,0.9987674626427483,0.04963421769471561
2026-02-18 21:22:08.207,1771417328.207479,-8.153455445459887,-0.5333210291343629,0.0,0.0,0.0,0.9988018704729811,0.04893693431013358
2026-02-18 21:22:08.217,1771417328.217618,-8.18895941859121,-0.5209041535656903,0.0,0.0,0.0,0.9988399973884046,0.04815246221255894
2026-02-18 21:22:08.227,1771417328.227084,-8.224890482392482,-0.508342524657568,0.0,0.0,0.0,0.9988733707398774,0.04745512856115168
2026-02-18 21:22:08.237,1771417328.237257,-8.260714036451786,-0.49579007387076535,0.0,0.0,0.0,0.9989062572492391,0.04675777184936104
2026-02-18 21:22:08.247,1771417328.247167,-8.296071466885016,-0.4833829977843886,0.0,0.0,0.0,0.9989386569003951,0.04606039242163211
2026-02-18 21:22:08.257,1771417328.257168,-8.332017173944504,-0.4707603191782731,0.0,0.0,0.0,0.9989745245404605,0.04527581384316377
2026-02-18 21:22:08.267,1771417328.267083,-8.36798384797564,-0.45812417874684297,0.0,0.0,0.0,0.9990019955895497,0.04466556624624135
2026-02-18 21:22:08.277,1771417328.277201,-8.404131897668853,-0.44540416549252154,0.0,0.0,0.0,0.9990329345739013,0.04396812068600438
2026-02-18 21:22:08.287,1771417328.287086,-8.440306593100239,-0.4326725726698552,0.0,0.0,0.0,0.9990633866568274,0.04327065335525481
2026-02-18 21:22:08.297,1771417328.297192,-8.476883409396942,-0.41979726844993903,0.0,0.0,0.0,0.9990933518000309,0.04257316512757554
2026-02-18 21:22:08.307,1771417328.307085,-8.51387529059116,-0.40674464377456876,0.0,0.0,0.0,0.999119171865655,0.04196284559568952
2026-02-18 21:22:08.317,1771417328.31729,-8.147060841279483,-0.6821715782841163,0.0,0.0,0.0,0.9991410066073237,0.041439702167169884
2026-02-18 21:22:08.327,1771417328.327348,-8.181161031952405,-0.670762463604026,0.0,0.0,0.0,0.9991589929825899,0.041003740585669
2026-02-18 21:22:08.337,1771417328.337368,-8.215398348235961,-0.6592606944373538,0.0,0.0,0.0,0.9991803255222343,0.040480576691566
2026-02-18 21:22:08.347,1771417328.347306,-8.249353019061004,-0.6478233572958056,0.0,0.0,0.0,0.9992013841351419,0.039957401597408494
2026-02-18 21:22:08.357,1771417328.357227,-8.28403979025772,-0.6361263607904892,0.0,0.0,0.0,0.9992221688139401,0.03943421548307677
2026-02-18 21:22:08.367,1771417328.367267,-8.319524360552597,-0.6241240375336008,0.0,0.0,0.0,0.9992460713652689,0.03882381821866603
